id_specification,specification,id_site,site,Month,goods_specy,goods_variety,nb_individus,Baseline_malt_yield_r2,Baseline_malt_dry_yield,Baseline_goods_weight,Baseline_goods_moisture,Baseline_malt_moisture,Baseline_electricity,Baseline_thermal,Baseline_FAN,Baseline_friabilite,Baseline_coloration_EBC,Baseline_betaG,Baseline_quality,created_at,updated_at,deleted_at
23,Diekirch 2RP,2,Nogent,3,,,0,84.38065627936693,92.76565271341353,585.2424719101123,12.607865168539325,3.941573033707869,,,,,,,,,,
59,STANDARD,2,Nogent,3,,,0,84.38065627936693,92.76565271341353,585.2424719101123,12.607865168539325,3.941573033707869,,,,,,,,,,
33,Diekirch /Louvain 6RH,2,Nogent,4,6RH,FARO,1,84.44806718142036,92.5136324111103,585.6295312499998,12.303125000000001,3.9395833333333354,,,,,,,,,,
38,SAB   6RH,2,Nogent,4,,,1,84.44806718142036,92.5136324111103,585.6295312499998,12.303125000000001,3.9395833333333354,,,,,,,,,,
25,Asahi,2,Nogent,4,2RP,PLANET,21,84.4171458532937,92.24370306667063,587.1416190476191,12.057142857142859,3.9190476190476184,,,,,,,,,,
26,Champigneulles 6 RH,2,Nogent,4,6RH,DEMENTIEL,6,84.55143019215926,93.57961567413076,583.3628333333334,13.166666666666666,3.9,,,,,,,,,,
34,Star Algérie 6RH,2,Nogent,4,6RH,FARO,6,84.55143019215926,93.57961567413076,583.3628333333334,13.166666666666666,3.9,,,,,,,,,,
43,Sacofrina / Globe,2,Nogent,4,6RH,FARO,3,84.44806718142036,92.5136324111103,585.6295312499998,12.303125000000001,3.9395833333333354,,,,,,,,,,
31,EFES 2RP,2,Nogent,4,2RP,THALIS,3,84.44806718142036,92.5136324111103,585.6295312499998,12.303125000000001,3.9395833333333354,,,,,,,,,,
28,SFBT 2RP,2,Nogent,4,2RP,FANTEX,3,84.44806718142036,92.5136324111103,585.6295312499998,12.303125000000001,3.9395833333333354,,,,,,,,,,
29,Heineken A,2,Nogent,4,2RP,TOSCA,9,83.86987153970766,91.20800247042315,590.0177777777778,11.766666666666667,4.0555555555555545,,,,,,,,,,
30,Heineken C,2,Nogent,4,6RH,HIRONDELLA,52,84.50157658158375,92.7330110648679,584.0380192307691,12.450000000000001,3.9307692307692323,,,,,,,,,,
23,Diekirch 2RP,2,Nogent,4,,,0,84.44806718142036,92.5136324111103,585.6295312499998,12.303125000000001,3.9395833333333354,,,,,,,,,,
59,STANDARD,2,Nogent,4,,,0,84.44806718142036,92.5136324111103,585.6295312499998,12.303125000000001,3.9395833333333354,,,,,,,,,,
33,Diekirch /Louvain 6RH,2,Nogent,5,6RH,FARO,8,83.0897163107132,91.5412602484049,579.994875,12.825,3.975,,,,,,,,,,
38,SAB   6RH,2,Nogent,5,,,8,83.0897163107132,91.5412602484049,579.994875,12.825,3.975,,,,,,,,,,
25,Asahi,2,Nogent,5,2RP,PLANET,17,85.0152669508263,93.12170655368384,585.3071176470587,12.476470588235294,4.141176470588236,,,,,,,,,,
26,Champigneulles 6 RH,2,Nogent,5,6RH,DEMENTIEL,6,84.74548091052192,93.87016370461248,583.343,13.299999999999999,3.966666666666667,,,,,,,,,,
34,Star Algérie 6RH,2,Nogent,5,6RH,FARO,6,84.74548091052192,93.87016370461248,583.343,13.299999999999999,3.966666666666667,,,,,,,,,,
43,Sacofrina / Globe,2,Nogent,5,6RH,FARO,2,84.46800790140036,92.53945595324494,585.108181818182,12.415656565656562,4.0565656565656525,,,,,,,,,,
31,EFES 2RP,2,Nogent,5,2RP,THALIS,2,84.46800790140036,92.53945595324494,585.108181818182,12.415656565656562,4.0565656565656525,,,,,,,,,,
28,SFBT 2RP,2,Nogent,5,2RP,FANTEX,2,84.46800790140036,92.53945595324494,585.108181818182,12.415656565656562,4.0565656565656525,,,,,,,,,,
29,Heineken A,2,Nogent,5,2RP,TOSCA,15,84.24109796844644,91.50296256820717,590.3499333333333,11.673333333333336,4.073333333333333,,,,,,,,,,
30,Heineken C,2,Nogent,5,6RH,HIRONDELLA,44,84.516959275685,92.51409744708975,584.5498409090908,12.338636363636361,4.050000000000002,,,,,,,,,,
23,Diekirch 2RP,2,Nogent,5,,,0,84.46800790140036,92.53945595324494,585.108181818182,12.415656565656562,4.0565656565656525,,,,,,,,,,
59,STANDARD,2,Nogent,5,,,0,84.46800790140036,92.53945595324494,585.108181818182,12.415656565656562,4.0565656565656525,,,,,,,,,,
33,Diekirch /Louvain 6RH,2,Nogent,6,6RH,FARO,11,82.93633087418311,91.51152837009839,580.0110909090909,13.20909090909091,4.254545454545455,,,,,,,,,,
38,SAB   6RH,2,Nogent,6,,,11,82.93633087418311,91.51152837009839,580.0110909090909,13.20909090909091,4.254545454545455,,,,,,,,,,
25,Asahi,2,Nogent,6,2RP,PLANET,14,84.58125199959792,92.12758270673943,586.0898571428571,12.185714285714287,4.357142857142858,,,,,,,,,,
26,Champigneulles 6 RH,2,Nogent,6,6RH,DEMENTIEL,4,83.82305777170016,91.72781687592081,584.8897411764707,12.477882352941172,4.230588235294115,,,,,,,,,,
34,Star Algérie 6RH,2,Nogent,6,6RH,FARO,4,83.82305777170016,91.72781687592081,584.8897411764707,12.477882352941172,4.230588235294115,,,,,,,,,,
43,Sacofrina / Globe,2,Nogent,6,6RH,FARO,6,83.36095499153261,91.2486137765466,586.668,12.533333333333333,4.283333333333333,,,,,,,,,,
31,EFES 2RP,2,Nogent,6,2RP,THALIS,6,83.36095499153261,91.2486137765466,586.668,12.533333333333333,4.283333333333333,,,,,,,,,,
28,SFBT 2RP,2,Nogent,6,2RP,FANTEX,6,83.36095499153261,91.2486137765466,586.668,12.533333333333333,4.283333333333333,,,,,,,,,,
29,Heineken A,2,Nogent,6,2RP,TOSCA,9,84.83357348983517,92.36120219087087,588.9105555555556,12.155555555555555,4.366666666666667,,,,,,,,,,
30,Heineken C,2,Nogent,6,6RH,HIRONDELLA,38,83.59703825211407,91.53280227148333,584.4725789473687,12.44263157894737,4.13421052631579,,,,,,,,,,
23,Diekirch 2RP,2,Nogent,6,,,0,83.82305777170016,91.72781687592081,584.8897411764707,12.477882352941172,4.230588235294115,,,,,,,,,,
59,STANDARD,2,Nogent,6,,,0,83.82305777170016,91.72781687592081,584.8897411764707,12.477882352941172,4.230588235294115,,,,,,,,,,
33,Diekirch /Louvain 6RH,2,Nogent,7,6RH,FARO,3,83.36709973594083,91.33970517823363,585.0531134020622,12.512371134020615,4.149484536082469,,,,,,,,,,
38,SAB   6RH,2,Nogent,7,,,3,83.36709973594083,91.33970517823363,585.0531134020622,12.512371134020615,4.149484536082469,,,,,,,,,,
25,Asahi,2,Nogent,7,2RP,PLANET,14,83.7644818958292,91.54913719707069,585.7209285714287,12.285714285714286,4.135714285714285,,,,,,,,,,
26,Champigneulles 6 RH,2,Nogent,7,6RH,DEMENTIEL,10,83.2553444353545,91.8905122114372,585.9947,13.0,3.9799999999999995,,,,,,,,,,
34,Star Algérie 6RH,2,Nogent,7,6RH,FARO,10,83.2553444353545,91.8905122114372,585.9947,13.0,3.9799999999999995,,,,,,,,,,
43,Sacofrina / Globe,2,Nogent,7,6RH,FARO,12,83.834173956489,91.09408327793254,589.167,11.733333333333334,4.1,,,,,,,,,,
31,EFES 2RP,2,Nogent,7,2RP,THALIS,12,83.834173956489,91.09408327793254,589.167,11.733333333333334,4.1,,,,,,,,,,
28,SFBT 2RP,2,Nogent,7,2RP,FANTEX,12,83.834173956489,91.09408327793254,589.167,11.733333333333334,4.1,,,,,,,,,,
29,Heineken A,2,Nogent,7,2RP,TOSCA,7,83.83078232334026,91.34375217634816,588.5768571428572,12.142857142857142,4.271428571428571,,,,,,,,,,
30,Heineken C,2,Nogent,7,6RH,HIRONDELLA,49,83.19968211934182,91.37385805757401,583.4702448979593,12.732653061224488,4.1591836734693866,,,,,,,,,,
23,Diekirch 2RP,2,Nogent,7,,,0,83.36709973594083,91.33970517823363,585.0531134020622,12.512371134020615,4.149484536082469,,,,,,,,,,
59,STANDARD,2,Nogent,7,,,0,83.36709973594083,91.33970517823363,585.0531134020622,12.512371134020615,4.149484536082469,,,,,,,,,,
33,Diekirch /Louvain 6RH,2,Nogent,8,6RH,FARO,4,83.46490421098254,91.74972858860981,582.3445312499999,12.701562500000001,4.037500000000001,,,,,,,,,,
38,SAB   6RH,2,Nogent,8,,,4,83.46490421098254,91.74972858860981,582.3445312499999,12.701562500000001,4.037500000000001,,,,,,,,,,
25,Asahi,2,Nogent,8,2RP,PLANET,12,83.69255531772224,91.45373489344517,585.0075000000002,12.158333333333333,4.016666666666667,,,,,,,,,,
26,Champigneulles 6 RH,2,Nogent,8,6RH,DEMENTIEL,2,83.46490421098254,91.74972858860981,582.3445312499999,12.701562500000001,4.037500000000001,,,,,,,,,,
34,Star Algérie 6RH,2,Nogent,8,6RH,FARO,2,83.46490421098254,91.74972858860981,582.3445312499999,12.701562500000001,4.037500000000001,,,,,,,,,,
43,Sacofrina / Globe,2,Nogent,8,6RH,FARO,6,83.44533291096748,91.51290402523192,585.004,12.583333333333334,4.133333333333333,,,,,,,,,,
31,EFES 2RP,2,Nogent,8,2RP,THALIS,6,83.44533291096748,91.51290402523192,585.004,12.583333333333334,4.133333333333333,,,,,,,,,,
28,SFBT 2RP,2,Nogent,8,2RP,FANTEX,6,83.44533291096748,91.51290402523192,585.004,12.583333333333334,4.133333333333333,,,,,,,,,,
29,Heineken A,2,Nogent,8,2RP,TOSCA,8,83.49115068406576,91.23369193064292,584.990375,12.2125,4.075,,,,,,,,,,
30,Heineken C,2,Nogent,8,6RH,HIRONDELLA,30,83.27750496432688,91.92253403788183,580.0005,13.030000000000003,4.0,,,,,,,,,,
23,Diekirch 2RP,2,Nogent,8,,,0,83.46490421098254,91.74972858860981,582.3445312499999,12.701562500000001,4.037500000000001,,,,,,,,,,
59,STANDARD,2,Nogent,8,,,0,83.46490421098254,91.74972858860981,582.3445312499999,12.701562500000001,4.037500000000001,,,,,,,,,,
33,Diekirch /Louvain 6RH,2,Nogent,9,6RH,FARO,7,83.75690827261872,91.61395932869247,581.4307142857142,12.342857142857142,4.128571428571428,,,,,,,,,,
38,SAB   6RH,2,Nogent,9,,,7,83.75690827261872,91.61395932869247,581.4307142857142,12.342857142857142,4.128571428571428,,,,,,,,,,
25,Asahi,2,Nogent,9,2RP,PLANET,13,84.36452106753141,91.70298786988656,586.5453076923077,11.784615384615385,4.115384615384615,,,,,,,,,,
26,Champigneulles 6 RH,2,Nogent,9,6RH,DEMENTIEL,2,83.80136206881282,91.7509145370549,583.0450309278349,12.4958762886598,4.201030927835052,,,,,,,,,,
34,Star Algérie 6RH,2,Nogent,9,6RH,FARO,2,83.80136206881282,91.7509145370549,583.0450309278349,12.4958762886598,4.201030927835052,,,,,,,,,,
43,Sacofrina / Globe,2,Nogent,9,6RH,FARO,21,83.80354174970725,91.5869275065238,585.4892380952382,12.395238095238096,4.261904761904761,,,,,,,,,,
31,EFES 2RP,2,Nogent,9,2RP,THALIS,21,83.80354174970725,91.5869275065238,585.4892380952382,12.395238095238096,4.261904761904761,,,,,,,,,,
28,SFBT 2RP,2,Nogent,9,2RP,FANTEX,21,83.80354174970725,91.5869275065238,585.4892380952382,12.395238095238096,4.261904761904761,,,,,,,,,,
29,Heineken A,2,Nogent,9,2RP,TOSCA,9,84.51412910017615,91.42765955289221,588.3335555555554,11.600000000000001,4.366666666666667,,,,,,,,,,
30,Heineken C,2,Nogent,9,6RH,HIRONDELLA,45,83.53299024489075,91.9139315632863,580.221488888889,12.90222222222222,4.171111111111111,,,,,,,,,,
23,Diekirch 2RP,2,Nogent,9,,,0,83.80136206881282,91.7509145370549,583.0450309278349,12.4958762886598,4.201030927835052,,,,,,,,,,
59,STANDARD,2,Nogent,9,,,0,83.80136206881282,91.7509145370549,583.0450309278349,12.4958762886598,4.201030927835052,,,,,,,,,,
33,Diekirch /Louvain 6RH,2,Nogent,10,6RH,FARO,10,83.69421726742611,91.68844750117374,582.2154,12.58,4.24,,,,,,,,,,
38,SAB   6RH,2,Nogent,10,,,10,83.69421726742611,91.68844750117374,582.2154,12.58,4.24,,,,,,,,,,
25,Asahi,2,Nogent,10,2RP,PLANET,10,84.63947407743456,92.33116090224023,586.5120999999998,12.27,4.3,,,,,,,,,,
26,Champigneulles 6 RH,2,Nogent,10,6RH,DEMENTIEL,0,84.03558768954876,92.38873998744167,583.2966060606061,12.846464646464653,4.191919191919193,,,,,,,,,,
34,Star Algérie 6RH,2,Nogent,10,6RH,FARO,0,84.03558768954876,92.38873998744167,583.2966060606061,12.846464646464653,4.191919191919193,,,,,,,,,,
43,Sacofrina / Globe,2,Nogent,10,6RH,FARO,18,83.93838557647322,92.97277154247544,584.4754444444445,13.327777777777778,4.0,,,,,,,,,,
31,EFES 2RP,2,Nogent,10,2RP,THALIS,18,83.93838557647322,92.97277154247544,584.4754444444445,13.327777777777778,4.0,,,,,,,,,,
28,SFBT 2RP,2,Nogent,10,2RP,FANTEX,18,83.93838557647322,92.97277154247544,584.4754444444445,13.327777777777778,4.0,,,,,,,,,,
29,Heineken A,2,Nogent,10,2RP,TOSCA,12,84.88951659197103,92.06784803201818,591.2550833333333,11.691666666666665,4.233333333333333,,,,,,,,,,
30,Heineken C,2,Nogent,10,6RH,HIRONDELLA,48,83.78912800234443,92.4029901439473,580.3847291666667,13.15208333333333,4.233333333333333,,,,,,,,,,
23,Diekirch 2RP,2,Nogent,10,,,0,84.03558768954876,92.38873998744167,583.2966060606061,12.846464646464653,4.191919191919193,,,,,,,,,,
59,STANDARD,2,Nogent,10,,,0,84.03558768954876,92.38873998744167,583.2966060606061,12.846464646464653,4.191919191919193,,,,,,,,,,
33,Diekirch /Louvain 6RH,2,Nogent,11,6RH,FARO,7,83.68436980009385,91.78998136197825,584.2735714285714,12.442857142857141,3.9714285714285715,,,,,,,,,,
38,SAB   6RH,2,Nogent,11,,,7,83.68436980009385,91.78998136197825,584.2735714285714,12.442857142857141,3.9714285714285715,,,,,,,,,,
25,Asahi,2,Nogent,11,2RP,PLANET,13,84.2302270864787,92.29344382747219,587.1537692307692,12.453846153846152,4.084615384615384,,,,,,,,,,
26,Champigneulles 6 RH,2,Nogent,11,6RH,DEMENTIEL,2,84.12137600651504,92.30160132137856,584.0194374999999,12.551979166666667,4.058333333333329,,,,,,,,,,
34,Star Algérie 6RH,2,Nogent,11,6RH,FARO,2,84.12137600651504,92.30160132137856,584.0194374999999,12.551979166666667,4.058333333333329,,,,,,,,,,
43,Sacofrina / Globe,2,Nogent,11,6RH,FARO,15,84.1650475060702,92.23418056964498,587.4379333333333,12.386000000000001,3.9999999999999996,,,,,,,,,,
31,EFES 2RP,2,Nogent,11,2RP,THALIS,15,84.1650475060702,92.23418056964498,587.4379333333333,12.386000000000001,3.9999999999999996,,,,,,,,,,
28,SFBT 2RP,2,Nogent,11,2RP,FANTEX,15,84.1650475060702,92.23418056964498,587.4379333333333,12.386000000000001,3.9999999999999996,,,,,,,,,,
29,Heineken A,2,Nogent,11,2RP,TOSCA,9,84.8322405530827,92.38985701936207,591.145,11.922222222222222,4.0777777777777775,,,,,,,,,,
30,Heineken C,2,Nogent,11,6RH,HIRONDELLA,50,83.9983446445343,92.4006574222584,580.90218,12.783999999999999,4.07,,,,,,,,,,
23,Diekirch 2RP,2,Nogent,11,,,0,84.12137600651504,92.30160132137856,584.0194374999999,12.551979166666667,4.058333333333329,,,,,,,,,,
59,STANDARD,2,Nogent,11,,,0,84.12137600651504,92.30160132137856,584.0194374999999,12.551979166666667,4.058333333333329,,,,,,,,,,
33,Diekirch /Louvain 6RH,2,Nogent,12,6RH,FARO,5,84.65997442160041,92.72898787641371,584.962076923077,12.378846153846151,4.040384615384613,,,,,,,,,,
38,SAB   6RH,2,Nogent,12,,,5,84.65997442160041,92.72898787641371,584.962076923077,12.378846153846151,4.040384615384613,,,,,,,,,,
25,Asahi,2,Nogent,12,2RP,PLANET,11,84.91656319502121,92.49472623827116,590.1869999999999,11.909090909090908,4.054545454545455,,,,,,,,,,
26,Champigneulles 6 RH,2,Nogent,12,6RH,DEMENTIEL,0,84.65997442160041,92.72898787641371,584.962076923077,12.378846153846151,4.040384615384613,,,,,,,,,,
34,Star Algérie 6RH,2,Nogent,12,6RH,FARO,0,84.65997442160041,92.72898787641371,584.962076923077,12.378846153846151,4.040384615384613,,,,,,,,,,
43,Sacofrina / Globe,2,Nogent,12,6RH,FARO,17,84.82467425336847,92.7964882327327,588.0687647058824,12.270588235294115,4.041176470588234,,,,,,,,,,
31,EFES 2RP,2,Nogent,12,2RP,THALIS,17,84.82467425336847,92.7964882327327,588.0687647058824,12.270588235294115,4.041176470588234,,,,,,,,,,
28,SFBT 2RP,2,Nogent,12,2RP,FANTEX,17,84.82467425336847,92.7964882327327,588.0687647058824,12.270588235294115,4.041176470588234,,,,,,,,,,
29,Heineken A,2,Nogent,12,2RP,TOSCA,11,84.37711230338783,91.46330641248551,594.569818181818,11.490909090909092,4.0636363636363635,,,,,,,,,,
30,Heineken C,2,Nogent,12,6RH,HIRONDELLA,58,84.59513682157706,92.922877047346,581.2313448275864,12.632758620689662,4.043103448275863,,,,,,,,,,
23,Diekirch 2RP,2,Nogent,12,,,0,84.65997442160041,92.72898787641371,584.962076923077,12.378846153846151,4.040384615384613,,,,,,,,,,
59,STANDARD,2,Nogent,12,,,0,84.65997442160041,92.72898787641371,584.962076923077,12.378846153846151,4.040384615384613,,,,,,,,,,
20,CARLSBERG 6RH,3,POLISY,1,6RH,FARO,40,85.36066369964622,94.28698930231928,187.11579999999998,12.985,3.88075,149.0,505.0,,,,,,,,
17,HEINEKEN A 2RP PILSEN,3,POLISY,1,2RP,TOSCA,5,85.37754490256017,94.02164990714525,186.72890566037736,12.790566037735848,3.9562264150943407,149.0,505.0,,,,,,,,
49,HEINEKEN A 2RP PILSEN,3,POLISY,1,2RP,TOSCA,5,85.37754490256017,94.02164990714525,186.72890566037736,12.790566037735848,3.9562264150943407,149.0,505.0,,,,,,,,
52,HEINEKEN A 2RP PILSEN,3,POLISY,1,2RP,TOSCA,5,85.37754490256017,94.02164990714525,186.72890566037736,12.790566037735848,3.9562264150943407,149.0,505.0,,,,,,,,
15,HEINEKEN C 6RH PILSEN,3,POLISY,1,6RH,FARO,40,85.36066369964622,94.28698930231928,187.11579999999998,12.985,3.88075,149.0,505.0,,,,,,,,
45,HEINEKEN C 6RH PILSEN,3,POLISY,1,6RH,FARO,40,85.36066369964622,94.28698930231928,187.11579999999998,12.985,3.88075,149.0,505.0,,,,,,,,
51,HEINEKEN C 6RH PILSEN,3,POLISY,1,6RH,FARO,40,85.36066369964622,94.28698930231928,187.11579999999998,12.985,3.88075,149.0,505.0,,,,,,,,
16,SAPPORO 2RP PILSEN,3,POLISY,1,2RP,PLANET,8,85.53776065508525,93.01621965110976,186.0,11.9625,4.25625,149.0,505.0,,,,,,,,
19,STANDARD/BIO 2RP,3,POLISY,1,2RP,PLANET,0,85.37754490256017,94.02164990714525,186.72890566037736,12.790566037735848,3.9562264150943407,149.0,505.0,,,,,,,,
54,STANDARD/BIO 2RP,3,POLISY,1,2RP,PLANET,0,85.37754490256017,94.02164990714525,186.72890566037736,12.790566037735848,3.9562264150943407,149.0,505.0,,,,,,,,
20,CARLSBERG 6RH,3,POLISY,2,6RH,FARO,34,85.8733153689128,94.58897509576575,187.2058823529412,12.794117647058826,3.941764705882353,129.5,486.0,,,,,,,,
17,HEINEKEN A 2RP PILSEN,3,POLISY,2,2RP,TOSCA,0,85.71660569778881,93.95321164683676,186.92156862745097,12.476470588235296,4.07156862745098,129.5,486.0,,,,,,,,
49,HEINEKEN A 2RP PILSEN,3,POLISY,2,2RP,TOSCA,0,85.71660569778881,93.95321164683676,186.92156862745097,12.476470588235296,4.07156862745098,129.5,486.0,,,,,,,,
52,HEINEKEN A 2RP PILSEN,3,POLISY,2,2RP,TOSCA,0,85.71660569778881,93.95321164683676,186.92156862745097,12.476470588235296,4.07156862745098,129.5,486.0,,,,,,,,
15,HEINEKEN C 6RH PILSEN,3,POLISY,2,6RH,FARO,34,85.8733153689128,94.58897509576575,187.2058823529412,12.794117647058826,3.941764705882353,129.5,486.0,,,,,,,,
45,HEINEKEN C 6RH PILSEN,3,POLISY,2,6RH,FARO,34,85.8733153689128,94.58897509576575,187.2058823529412,12.794117647058826,3.941764705882353,129.5,486.0,,,,,,,,
51,HEINEKEN C 6RH PILSEN,3,POLISY,2,6RH,FARO,34,85.8733153689128,94.58897509576575,187.2058823529412,12.794117647058826,3.941764705882353,129.5,486.0,,,,,,,,
16,SAPPORO 2RP PILSEN,3,POLISY,2,2RP,PLANET,17,85.40318635554095,92.6816847489788,186.35294117647058,11.841176470588232,4.331176470588237,129.5,486.0,,,,,,,,
19,STANDARD/BIO 2RP,3,POLISY,2,2RP,PLANET,0,85.71660569778881,93.95321164683676,186.92156862745097,12.476470588235296,4.07156862745098,129.5,486.0,,,,,,,,
54,STANDARD/BIO 2RP,3,POLISY,2,2RP,PLANET,0,85.71660569778881,93.95321164683676,186.92156862745097,12.476470588235296,4.07156862745098,129.5,486.0,,,,,,,,
20,CARLSBERG 6RH,3,POLISY,3,6RH,FARO,35,85.37370453159927,94.16641328951233,187.71428571428572,12.897142857142857,3.9264340285714288,131.5,507.5,,,,,,,,
17,HEINEKEN A 2RP PILSEN,3,POLISY,3,2RP,TOSCA,9,84.61728395061728,93.27691075126944,180.0,12.833333333333334,3.9111111111111105,131.5,507.5,,,,,,,,
49,HEINEKEN A 2RP PILSEN,3,POLISY,3,2RP,TOSCA,9,84.61728395061728,93.27691075126944,180.0,12.833333333333334,3.9111111111111105,131.5,507.5,,,,,,,,
52,HEINEKEN A 2RP PILSEN,3,POLISY,3,2RP,TOSCA,9,84.61728395061728,93.27691075126944,180.0,12.833333333333334,3.9111111111111105,131.5,507.5,,,,,,,,
15,HEINEKEN C 6RH PILSEN,3,POLISY,3,6RH,FARO,35,85.37370453159927,94.16641328951233,187.71428571428572,12.897142857142857,3.9264340285714288,131.5,507.5,,,,,,,,
45,HEINEKEN C 6RH PILSEN,3,POLISY,3,6RH,FARO,35,85.37370453159927,94.16641328951233,187.71428571428572,12.897142857142857,3.9264340285714288,131.5,507.5,,,,,,,,
51,HEINEKEN C 6RH PILSEN,3,POLISY,3,6RH,FARO,35,85.37370453159927,94.16641328951233,187.71428571428572,12.897142857142857,3.9264340285714288,131.5,507.5,,,,,,,,
16,SAPPORO 2RP PILSEN,3,POLISY,3,2RP,PLANET,6,83.82002314814815,91.50030401807682,186.0,12.25,4.21,131.5,507.5,,,,,,,,
19,STANDARD/BIO 2RP,3,POLISY,3,2RP,PLANET,0,85.05110706100841,93.68636972005633,186.12,12.808000000000002,3.9577038200000016,131.5,507.5,,,,,,,,
54,STANDARD/BIO 2RP,3,POLISY,3,2RP,PLANET,0,85.05110706100841,93.68636972005633,186.12,12.808000000000002,3.9577038200000016,131.5,507.5,,,,,,,,
20,CARLSBERG 6RH,3,POLISY,4,6RH,FARO,30,84.92935040303459,93.92189677500527,187.5,13.110000000000001,3.92,110.0,489.5,,,,,,,,
17,HEINEKEN A 2RP PILSEN,3,POLISY,4,2RP,TOSCA,0,84.84947387213914,93.47556900023918,187.82926829268294,12.85512195121951,4.011463414634146,110.0,489.5,,,,,,,,
49,HEINEKEN A 2RP PILSEN,3,POLISY,4,2RP,TOSCA,0,84.84947387213914,93.47556900023918,187.82926829268294,12.85512195121951,4.011463414634146,110.0,489.5,,,,,,,,
52,HEINEKEN A 2RP PILSEN,3,POLISY,4,2RP,TOSCA,0,84.84947387213914,93.47556900023918,187.82926829268294,12.85512195121951,4.011463414634146,110.0,489.5,,,,,,,,
15,HEINEKEN C 6RH PILSEN,3,POLISY,4,6RH,FARO,30,84.92935040303459,93.92189677500527,187.5,13.110000000000001,3.92,110.0,489.5,,,,,,,,
45,HEINEKEN C 6RH PILSEN,3,POLISY,4,6RH,FARO,30,84.92935040303459,93.92189677500527,187.5,13.110000000000001,3.92,110.0,489.5,,,,,,,,
51,HEINEKEN C 6RH PILSEN,3,POLISY,4,6RH,FARO,30,84.92935040303459,93.92189677500527,187.5,13.110000000000001,3.92,110.0,489.5,,,,,,,,
16,SAPPORO 2RP PILSEN,3,POLISY,4,2RP,PLANET,11,84.6316287878788,92.25831143269528,188.72727272727272,12.159999999999998,4.260909090909091,110.0,489.5,,,,,,,,
19,STANDARD/BIO 2RP,3,POLISY,4,2RP,PLANET,0,84.84947387213914,93.47556900023918,187.82926829268294,12.85512195121951,4.011463414634146,110.0,489.5,,,,,,,,
54,STANDARD/BIO 2RP,3,POLISY,4,2RP,PLANET,0,84.84947387213914,93.47556900023918,187.82926829268294,12.85512195121951,4.011463414634146,110.0,489.5,,,,,,,,
20,CARLSBERG 6RH,3,POLISY,5,6RH,FARO,32,84.85934302758994,93.5902499924619,188.46875,13.075000000000001,4.1384375,129.0,465.5,,,,,,,,
17,HEINEKEN A 2RP PILSEN,3,POLISY,5,2RP,TOSCA,8,85.11690132783883,92.97192728372168,188.25,12.700000000000001,4.655,129.0,465.5,,,,,,,,
49,HEINEKEN A 2RP PILSEN,3,POLISY,5,2RP,TOSCA,8,85.11690132783883,92.97192728372168,188.25,12.700000000000001,4.655,129.0,465.5,,,,,,,,
52,HEINEKEN A 2RP PILSEN,3,POLISY,5,2RP,TOSCA,8,85.11690132783883,92.97192728372168,188.25,12.700000000000001,4.655,129.0,465.5,,,,,,,,
15,HEINEKEN C 6RH PILSEN,3,POLISY,5,6RH,FARO,32,84.85934302758994,93.5902499924619,188.46875,13.075000000000001,4.1384375,129.0,465.5,,,,,,,,
45,HEINEKEN C 6RH PILSEN,3,POLISY,5,6RH,FARO,32,84.85934302758994,93.5902499924619,188.46875,13.075000000000001,4.1384375,129.0,465.5,,,,,,,,
51,HEINEKEN C 6RH PILSEN,3,POLISY,5,6RH,FARO,32,84.85934302758994,93.5902499924619,188.46875,13.075000000000001,4.1384375,129.0,465.5,,,,,,,,
16,SAPPORO 2RP PILSEN,3,POLISY,5,2RP,PLANET,8,85.14423076923076,93.40095043916172,182.0,12.6125,4.1375,129.0,465.5,,,,,,,,
19,STANDARD/BIO 2RP,3,POLISY,5,2RP,PLANET,0,84.94975070123824,93.45564628212183,187.35416666666666,12.935416666666663,4.224375,129.0,465.5,,,,,,,,
54,STANDARD/BIO 2RP,3,POLISY,5,2RP,PLANET,0,84.94975070123824,93.45564628212183,187.35416666666666,12.935416666666663,4.224375,129.0,465.5,,,,,,,,
20,CARLSBERG 6RH,3,POLISY,6,6RH,FARO,30,85.0273958960707,93.13000695476033,189.73333333333332,12.556666666666667,4.243333333333334,137.0,472.5,,,,,,,,
17,HEINEKEN A 2RP PILSEN,3,POLISY,6,2RP,TOSCA,4,84.77070284152887,92.96255305444666,187.69767441860466,12.700000000000003,4.2776744186046525,137.0,472.5,,,,,,,,
49,HEINEKEN A 2RP PILSEN,3,POLISY,6,2RP,TOSCA,4,84.77070284152887,92.96255305444666,187.69767441860466,12.700000000000003,4.2776744186046525,137.0,472.5,,,,,,,,
52,HEINEKEN A 2RP PILSEN,3,POLISY,6,2RP,TOSCA,4,84.77070284152887,92.96255305444666,187.69767441860466,12.700000000000003,4.2776744186046525,137.0,472.5,,,,,,,,
15,HEINEKEN C 6RH PILSEN,3,POLISY,6,6RH,FARO,30,85.0273958960707,93.13000695476033,189.73333333333332,12.556666666666667,4.243333333333334,137.0,472.5,,,,,,,,
45,HEINEKEN C 6RH PILSEN,3,POLISY,6,6RH,FARO,30,85.0273958960707,93.13000695476033,189.73333333333332,12.556666666666667,4.243333333333334,137.0,472.5,,,,,,,,
